id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
19242322,Q5879,19242322,Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,WRITER,0,M,,FALSE,188,32.45635549,Free City of Frankfurt,50.11027778,8.68222222,7501745,Germany,1749-08-28,1749,Weimar,50.98111111,11.32944444,47198,Germany,1832-03-22,1832,free-city-of-frankfurt,weimar,FALSE,16.17761824,83,1142818,4.889332354,90.964463
39034,Q132537,39034,J._Robert_Oppenheimer,J. Robert Oppenheimer,PHYSICIST,0,M,,FALSE,101,32.41565603,New York City,40.71277778,-74.00611111,645042,United States,1904-04-22,1904,"Princeton, New Jersey",40.358244,-74.666728,84658,United States,1967-02-18,1967,new-york-city,princeton-new-jersey,FALSE,16.84047683,63,3673331,2.82411971,90.850395
19085400,Q128267,19085400,Saint_Joseph,Saint Joseph,RELIGIOUS FIGURE,0,M,,FALSE,88,32.38492265,Nazareth,32.70194444,35.30333333,21702,Israel,0100-01-01 BC,-100,Nazareth,32.70194444,35.30333333,21702,Israel,,100,nazareth,nazareth,FALSE,20.61670136,200,969063,2.432527915,90.76426
25439083,Q8462,25439083,Timur,Timur,MILITARY PERSONNEL,0,M,,FALSE,139,32.37496923,Shahrisabz,39.05,66.83333333,1798979,Uzbekistan,1336-04-09,1336,Otrar,42.8525,68.30277778,3276083,Kazakhstan,1405-02-19,1405,shahrisabz,otrar,FALSE,13.55190821,69,1575136,4.305002337,90.736364
63747,Q36107,63747,Muhammad_Ali,Muhammad Ali,BOXER,0,M,MuhammadAli,FALSE,139,32.37001654,"Louisville, Kentucky",38.25611111,-85.75138889,58592,United States,1942-01-17,1942,"Scottsdale, Arizona",33.49305556,-111.9261111,106659,United States,2016-06-03,2016,louisville-kentucky,scottsdale-arizona,FALSE,20.28883518,74,1826586,3.078836404,90.722483
46755,Q280856,46755,George_VI,George VI,POLITICIAN,0,M,,FALSE,108,32.36514309,York Cottage,52.8263,0.5162,19787150,United Kingdom,1895-12-14,1895,Sandringham House,52.82972222,0.51388889,977878,United Kingdom,1952-02-06,1952,york-cottage,sandringham-house,FALSE,20.18578835,57,1875371,2.623680103,90.708824
15872,Q892,15872,J._R._R._Tolkien,J. R. R. Tolkien,WRITER,0,M,,FALSE,156,32.35916624,Bloemfontein,-29.11666667,26.21666667,44552,South Africa,1892-01-03,1892,Bournemouth,50.72001,-1.87995,165530,United Kingdom,1973-09-02,1973,bloemfontein,bournemouth,FALSE,18.51150677,81,1403495,3.523476556,90.692073
51695,Q51056,51695,Franz_Joseph_I_of_Austria,Franz Joseph I of Austria,POLITICIAN,0,M,,FALSE,84,32.34541035,Schönbrunn Palace,48.184516,16.311865,165202,Austria,1830-08-18,1830,Schönbrunn Palace,48.184516,16.311865,165202,Austria,1916-11-21,1916,schonbrunn-palace,schonbrunn-palace,FALSE,15.77117273,86,3679563,2.597528677,90.65352
3408,Q35802,3408,Baruch_Spinoza,Baruch Spinoza,PHILOSOPHER,0,M,,FALSE,117,32.33870177,Amsterdam,52.37277778,4.89361111,844,Netherlands,1632-11-24,1632,The Hague,52.08,4.31,30269,Netherlands,1677-02-21,1677,amsterdam,the-hague,FALSE,19.81371094,45,803286,2.898094001,90.634718
649861,Q9038,649861,Muhammad_ibn_Musa_al-Khwarizmi,Muhammad ibn Musa al-Khwarizmi,MATHEMATICIAN,0,M,,FALSE,148,32.33299027,Khwarazm,42.18960833,59.32617222,317992,Turkmenistan,,780,Baghdad,33.31527778,44.36611111,4492,Iraq,,850,khwarazm,baghdad,FALSE,16.49149031,70,793489,3.796996621,90.618711
4254144,Q5598,4254144,Rembrandt,Rembrandt,PAINTER,0,M,,FALSE,175,32.32243875,Leiden,52.16,4.49,46599,Netherlands,1606-07-15,1606,Amsterdam,52.37277778,4.89361111,844,Netherlands,1669-10-04,1669,leiden,amsterdam,FALSE,17.69157555,63,672488,4.606429751,90.589138
15745,Q8958,15745,Johannes_Gutenberg,Johannes Gutenberg,INVENTOR,0,M,,FALSE,160,32.31787009,Mainz,49.99944444,8.27361111,20537,Germany,,1394,Mainz,49.99944444,8.27361111,20537,Germany,1468-02-03,1468,mainz,mainz,FALSE,18.75317731,74,585424,4.298163003,90.576334
51271,Q7732,51271,Louis_XVI_of_France,Louis XVI of France,POLITICIAN,0,M,,FALSE,109,32.28960479,Palace of Versailles,48.80480556,2.12033333,53316,France,1754-08-23,1754,Place de la Concorde,48.8656331,2.3212357,80899,France,1793-01-21,1793,palace-of-versailles,place-de-la-concorde,FALSE,17.08417104,39,1695704,3.17110078,90.497115
21492751,Q8023,21492751,Nelson_Mandela,Nelson Mandela,SOCIAL ACTIVIST,0,M,NelsonMandela,FALSE,230,32.27375645,Mvezo,-31.95,28.516,11098265,South Africa,1918-07-18,1918,Johannesburg,-26.20444444,28.04555556,58893,South Africa,2013-12-05,2013,mvezo,johannesburg,FALSE,13.92805935,95,2217739,6.378579049,90.452698
21444,Q1399,21444,Niccolò_Machiavelli,Niccolò Machiavelli,PHILOSOPHER,0,M,,FALSE,151,32.27143366,Florence,43.77138889,11.25416667,11525,Italy,1469-05-03,1469,Sant'Andrea in Percussina,43.68277778,11.19722222,2774991,Italy,1527-06-21,1527,florence,santandrea-in-percussina,FALSE,14.83625347,58,1098037,4.707703678,90.446188
1623,Q11817,1623,Andrew_Jackson,Andrew Jackson,POLITICIAN,0,M,,FALSE,136,32.27105613,Waxhaws,34.9259,-80.7459,1478960,United States,1767-03-15,1767,"Nashville, Tennessee",36.16222222,-86.77444444,22018,United States,1845-06-08,1845,waxhaws,nashville-tennessee,FALSE,25.02289598,78,441023,2.708248367,90.44513
2030,Q8018,2030,Augustine_of_Hippo,Augustine of Hippo,PHILOSOPHER,0,M,,FALSE,157,32.25240314,,,,,Algeria,0354-11-13,354,Hippo Regius,36.8825,7.75,84910,Algeria,0430-08-28,430,,hippo-regius,FALSE,11.29077354,76,1778823,4.866694031,90.392851
9549,Q16867,9549,Edgar_Allan_Poe,Edgar Allan Poe,WRITER,0,M,,FALSE,148,32.23801713,Boston,42.36027778,-71.05777778,24437894,United States,1809-01-19,1809,Baltimore,39.28944444,-76.61527778,26997138,United States,1849-10-07,1849,boston,baltimore,FALSE,18.12777061,40,1071091,3.717047184,90.352532
11319,Q37388,11319,Francis_Bacon,Francis Bacon,PHILOSOPHER,0,M,,FALSE,116,32.22658187,"Strand, London",51.5114,-0.119,314644,United Kingdom,1561-01-22,1561,Highgate,51.5716,-0.1448,94097,United Kingdom,1626-04-09,1626,strand-london,highgate,FALSE,22.65734516,65,491991,2.87707137,90.320483
13486,Q5264,13486,Hippocrates,Hippocrates,PHYSICIAN,0,M,,FALSE,121,32.17995633,Kos,36.85,27.23333333,247998,Greece,,-460,Larissa,39.64166667,22.41666667,18490,Greece,,-370,kos,larissa,FALSE,20.53075179,90,581740,3.360680527,90.189807
10671,Q9358,10671,Friedrich_Nietzsche,Friedrich Nietzsche,PHILOSOPHER,0,M,,FALSE,174,32.17258585,Röcken,51.24083333,12.11611111,2764531,Germany,1844-10-15,1844,Weimar,50.98111111,11.32944444,47198,Germany,1900-08-25,1900,rocken,weimar,FALSE,14.14543491,56,1829924,5.022945889,90.16915
5233,Q1043,5233,Carl_Linnaeus,Carl Linnaeus,BIOLOGIST,0,M,,FALSE,182,32.17055408,Råshult,56.618,14.202,2349684,Sweden,1707-05-23,1707,Linnaeus's Hammarby,59.8175,17.77638889,32275733,Sweden,1778-01-10,1778,rashult,linnaeuss-hammarby,FALSE,19.1710606,71,578868,4.804410192,90.163455
13550,Q5673,13550,Hans_Christian_Andersen,Hans Christian Andersen,WRITER,0,M,,FALSE,180,32.16048717,Odense,55.39583333,10.38861111,22512,Denmark,1805-04-02,1805,Østerbro,55.711,12.578,2979147,Denmark,1875-08-04,1875,odense,osterbro,FALSE,16.65110311,70,987100,4.681347279,90.135241
13574,Q26825,13574,Herodotus,Herodotus,HISTORIAN,0,M,,FALSE,143,32.13333586,Halicarnassus,37.03777778,27.42416667,147628,Türkiye,0484-01-01 BC,-484,Calabria,39,16.5,44772,Italy,0425-01-01 BC,-425,halicarnassus,calabria,FALSE,18.4880875,59,610129,4.182563931,90.059145
32817,Q7747,32817,Vladimir_Putin,Vladimir Putin,POLITICIAN,0,M,KremlinRussia,TRUE,229,32.12369652,Saint Petersburg,59.9375,30.30861111,24320051,Russia,1952-10-07,1952,,,,,,,,saint-petersburg,,FALSE,12.89734116,73,6744940,6.061790863,90.032129
9331,Q8747,9331,Euclid,Euclid,MATHEMATICIAN,0,M,,FALSE,166,32.11845152,Alexandria,31.1975,29.8925,3080,Egypt,,-350,,,,,,,-240,alexandria,,FALSE,18.82225298,110,470244,4.569952738,90.017429
1436,Q9181,1436,Abraham,Abraham,RELIGIOUS FIGURE,0,M,,FALSE,170,32.10856407,,,,,Iraq,,-1813,Canaan,32,35,50250,Israel,,-1638,,canaan,FALSE,17.19263446,175,1570446,4.524671604,89.989718
40112,Q5577,40112,Salvador_Dalí,Salvador Dalí,PAINTER,0,M,,FALSE,201,32.08637689,Figueres,42.26666667,2.965,61402,Spain,1904-05-11,1904,Figueres,42.26666667,2.965,61402,Spain,1989-01-23,1989,figueres,figueres,FALSE,15.95312907,85,1335098,5.070755293,89.927535
7426,Q81506,7426,Charles_I_of_England,Charles I of England,POLITICIAN,0,M,,FALSE,93,32.07772732,Dunfermline Palace,56.0694,-3.4638,1141840,United Kingdom,1600-11-19,1600,Palace of Whitehall,51.50444444,-0.12555556,323722,United Kingdom,1649-01-30,1649,dunfermline-palace,palace-of-whitehall,FALSE,20.04904737,49,763304,2.447106052,89.903293
5142,Q882,5142,Charlie_Chaplin,Charlie Chaplin,ACTOR,0,M,ChaplinOfficial,FALSE,197,32.05910851,Walworth,51.4898,-0.0905,94363,United Kingdom,1889-04-16,1889,Corsier-sur-Vevey,46.46666667,6.85,1591188,Switzerland,1977-12-25,1977,walworth,corsier-sur-vevey,FALSE,12.99338359,88,2183221,5.907500325,89.85111
5314,Q3044,5314,Charlemagne,Charlemagne,POLITICIAN,0,M,,FALSE,161,32.05903181,Aachen,50.77555556,6.08361111,1520,Germany,0748-04-02,748,Aachen,50.77555556,6.08361111,1520,Germany,0814-01-28,814,aachen,aachen,FALSE,10.8578156,66,1751329,5.653782865,89.850895
46823,Q269412,46823,George_V,George V,POLITICIAN,0,M,,FALSE,98,32.05761333,Marlborough House,51.505,-0.13583333,212748,United Kingdom,1865-06-03,1865,Sandringham House,52.82972222,0.51388889,977878,United Kingdom,1936-01-20,1936,marlborough-house,sandringham-house,FALSE,19.61320872,71,1474359,2.533054936,89.84692
269055,Q79972,269055,James_VI_and_I,James VI and I,POLITICIAN,0,M,,FALSE,86,32.05072717,Edinburgh Castle,55.94861111,-3.20083333,73309,United Kingdom,1566-06-19,1566,Theobalds House,51.68888889,-0.05611111,2706358,United Kingdom,1625-03-27,1625,edinburgh-castle,theobalds-house,FALSE,18.6739037,59,941512,2.431817743,89.82762
18622119,Q7243,18622119,Leo_Tolstoy,Leo Tolstoy,WRITER,0,M,,FALSE,183,32.04663527,Yasnaya Polyana,54.07611111,37.52611111,5334248,Russia,1828-09-09,1828,Lev Tolstoy (rural locality),53.21666667,39.45,5622425,Russia,1910-11-20,1910,yasnaya-polyana,lev-tolstoy-rural-locality,FALSE,13.05172155,82,1717518,5.352660992,89.816152
24027,Q37278,24027,Pope_John_Paul_I,Pope John Paul I,RELIGIOUS FIGURE,0,M,,FALSE,110,32.03954409,Canale d'Agordo,46.35,11.91666667,1681797,Italy,1912-10-17,1912,Apostolic Palace,41.90361111,12.45638889,313895,Vatican City,1978-09-28,1978,canale-dagordo,apostolic-palace,FALSE,11.67317336,66,5870712,3.566480551,89.796278
44324,Q1434,44324,Commodus,Commodus,POLITICIAN,0,M,,FALSE,79,32.0384517,Lanuvium,41.674696,12.69758,657960,Italy,0161-08-31,161,Rome,41.89333333,12.48277778,25458,Italy,0192-12-31,192,lanuvium,rome,FALSE,16.69411874,31,1318723,2.473473715,89.793216
17949,Q8763,17949,Fibonacci,Fibonacci,MATHEMATICIAN,0,M,,FALSE,115,32.01868998,Pisa,43.71666667,10.4,24636,Italy,,1170,Pisa,43.71666667,10.4,24636,Italy,,1240,pisa,pisa,FALSE,23.09795366,70,352144,2.73286343,89.73783
12153654,Q9682,12153654,Elizabeth_II,Elizabeth II,NOBLEMAN,0,F,royalfamily,FALSE,208,32.01335959,Mayfair,51.51,-0.147,94167,United Kingdom,1926-04-21,1926,Balmoral Castle,57.04083333,-3.23,4644,United Kingdom,2022-09-08,2022,mayfair,balmoral-castle,FALSE,10.37057705,96,4338557,6.940630154,89.722891
46721,Q20875,46721,Edward_VII,Edward VII,NOBLEMAN,0,M,,FALSE,96,31.99926479,Buckingham Palace,51.50083333,-0.14194444,3969,United Kingdom,1841-11-09,1841,Buckingham Palace,51.50083333,-0.14194444,3969,United Kingdom,1910-05-06,1910,buckingham-palace,buckingham-palace,FALSE,20.16083699,69,1185747,2.421966952,89.683388
10245,Q83229,10245,Edward_VI_of_England,Edward VI of England,POLITICIAN,0,M,,FALSE,83,31.99318357,Hampton Court Palace,51.40333333,-0.3375,52947,United Kingdom,1537-10-12,1537,Palace of Placentia,51.48222222,-0.00666667,340025,United Kingdom,1553-07-06,1553,hampton-court-palace,palace-of-placentia,FALSE,20.20456734,16,734369,2.289768208,89.666344
10858,Q905,10858,Franz_Kafka,Franz Kafka,WRITER,0,M,,FALSE,171,31.97789488,Prague,50.0875,14.42138889,23844,Czechia,1883-07-03,1883,Klosterneuburg,48.30416667,16.31666667,1210224,Austria,1924-06-03,1924,prague,klosterneuburg,FALSE,14.48164813,41,1773701,5.026123813,89.623495
153029,Q150782,153029,Empress_Elisabeth_of_Austria,Empress Elisabeth of Austria,COMPANION,0,F,,FALSE,72,31.97290691,Munich,48.1375,11.575,19058,Germany,1837-12-24,1837,Geneva,46.20166667,6.14694444,12521,Switzerland,1898-09-10,1898,munich,geneva,FALSE,12.33164964,61,6431011,2.882621904,89.609516
42146,Q535,42146,Victor_Hugo,Victor Hugo,WRITER,0,M,,FALSE,179,31.94239612,Besançon,47.24,6.02,86918,France,1802-02-26,1802,French Third Republic,48.87027778,2.31638889,227177,France,1885-05-22,1885,besancon,french-third-republic,FALSE,13.41221309,83,1353705,5.173309987,89.524004
2402,Q5580,2402,Albrecht_Dürer,Albrecht Dürer,PAINTER,0,M,,FALSE,158,31.94025544,Nuremberg,49.45388889,11.0775,21287,Germany,1471-05-21,1471,Nuremberg,49.45388889,11.0775,21287,Germany,1528-04-06,1528,nuremberg,nuremberg,FALSE,17.16109019,57,500569,4.378108336,89.518004
54520372,Q6109517,54520372,Pope_Leo_XIV,Pope Leo XIV,RELIGIOUS FIGURE,,M,drprevost,TRUE,143,31.93992454,Chicago,41.88194444,-87.62777778,6886,United States,1955-09-14,1955,,,,,,,,chicago,,FALSE,7.346904667,70,12696097,1.156929597,89.517077
19046,Q34503,19046,Mehmed_the_Conqueror,Mehmed the Conqueror,POLITICIAN,0,M,,FALSE,106,31.92983908,Edirne,41.67694444,26.55555556,216887,Türkiye,1432-03-30,1432,Gebze,40.8,29.43333333,2179143,Türkiye,1481-05-03,1481,edirne,gebze,FALSE,12.24663331,49,2008617,4.068971923,89.488811
32375,Q9068,32375,Voltaire,Voltaire,WRITER,0,M,,FALSE,174,31.91246188,Paris,48.85666667,2.35222222,22989,France,1694-11-21,1694,Paris,48.85666667,2.35222222,22989,France,1778-05-30,1778,paris,paris,FALSE,14.00312828,84,960379,5.179130607,89.440108
22505048,Q5208,22505048,Huang_Xianfan,Huang Xianfan,POLITICIAN,0,M,,FALSE,170,31.89921516,Fusui County,22.635,107.9042,24632872,China,1899-11-13,1899,Guilin,25.275,110.296,304460,China,1982-01-18,1982,fusui-county,guilin,FALSE,66.07056467,83,43386,2.510194962,89.402982
28329,Q37085,28329,Solomon,Solomon,RELIGIOUS FIGURE,0,M,,FALSE,107,31.89680894,Palestine (region),31.6253,35.1453,1114732,,1011-01-01 BC,-1011,Jerusalem,31.78333333,35.21666667,16043,Israel,0931-01-01 BC,-931,palestine-region,jerusalem,FALSE,14.07050741,80,1378046,3.880949524,89.396238
24503,Q7315,24503,Pyotr_Ilyich_Tchaikovsky,Pyotr Ilyich Tchaikovsky,COMPOSER,0,M,,FALSE,155,31.89385472,Votkinsk,57.05,54,417263,Russia,1840-04-25,1840,Saint Petersburg,59.9375,30.30861111,24320051,Russia,1893-10-25,1893,votkinsk,saint-petersburg,FALSE,15.38497623,53,1357097,4.694199459,89.387958
15600,Q6882,15600,James_Joyce,James Joyce,WRITER,0,M,,FALSE,155,31.89185915,Rathgar,53.31166667,-6.27433333,1049711,Ireland,1882-02-02,1882,Zürich,47.37444444,8.54111111,40334603,Switzerland,1941-01-13,1941,rathgar,zurich,FALSE,25.67436673,59,390314,3.128706789,89.382366
26984,Q7235,26984,Sophocles,Sophocles,WRITER,0,M,,FALSE,148,31.86802811,Colonus (Attica),37.99907,23.721885,1210915,Greece,0497-01-01 BC,-497,Classical Athens,37.97,23.72,13517898,Greece,0406-01-01 BC,-406,colonus-attica,classical-athens,FALSE,20.48475942,91,345565,4.061640475,89.315575
405374,Q39619,405374,Ali,Ali,RELIGIOUS FIGURE,0,M,,FALSE,122,31.86641071,Mecca,21.4225,39.82333333,21021,Saudi Arabia,0601-09-15,601,Kufa,32.03,44.4,468383,Iraq,0661-01-29,661,mecca,kufa,FALSE,11.78487804,60,1668658,4.418004674,89.311042
33521,Q35041,33521,William_McKinley,William McKinley,POLITICIAN,0,M,,FALSE,124,31.85934915,"Niles, Ohio",41.18527778,-80.75722222,129879,United States,1843-01-29,1843,"Buffalo, New York",42.88638889,-78.87805556,3985,United States,1901-09-14,1901,niles-ohio,buffalo-new-york,FALSE,19.91615609,58,764881,2.902723329,89.291251
12958,Q7317,12958,Giuseppe_Verdi,Giuseppe Verdi,COMPOSER,0,M,,FALSE,147,31.85361249,Le Roncole,44.9525,10.07222222,2472751,Italy,1813-10-10,1813,Milan,45.46694444,9.19,36511,Italy,1901-01-27,1901,le-roncole,milan,FALSE,19.51637188,88,631032,3.628546505,89.275173
80756,Q8467,80756,Umar,Umar,POLITICIAN,0,M,,FALSE,135,31.85234675,Mecca,21.4225,39.82333333,21021,Saudi Arabia,0585-01-01,585,Medina,24.47,39.61,36636,Saudi Arabia,0644-11-03,644,mecca,medina,FALSE,12.40498921,59,1259774,4.589335958,89.271625
41906,Q41163,41906,Al_Pacino,Al Pacino,ACTOR,0,M,,TRUE,122,31.85014454,Manhattan,40.78333333,-73.96666667,45470,United States,1940-04-25,1940,,,,,,,,manhattan,,FALSE,16.8021654,85,2021209,3.079646964,89.265453
17740,Q529,17740,Louis_Pasteur,Louis Pasteur,CHEMIST,0,M,,FALSE,164,31.84227665,"Dole, Jura",47.0931,5.4906,362506,France,1822-12-27,1822,Marnes-la-Coquette,48.8303,2.1772,3216367,France,1895-09-28,1895,dole-jura,marnes-la-coquette,FALSE,18.06963993,73,726591,4.369766314,89.243402
15736,Q8963,15736,Johannes_Kepler,Johannes Kepler,ASTRONOMER,0,M,,FALSE,149,31.83989251,Weil der Stadt,48.75083333,8.87055556,852374,Germany,1571-12-27,1571,Regensburg,49.01666667,12.08333333,49117,Germany,1630-11-15,1630,weil-der-stadt,regensburg,FALSE,18.10154696,59,477640,4.2626104,89.23672
18835362,Q590227,18835362,Edward_VIII,Edward VIII,POLITICIAN,0,M,,FALSE,96,31.83869889,"White Lodge, Richmond Park",51.4452,-0.2648,5298643,United Kingdom,1894-06-23,1894,Villa Windsor,48.8742,2.2523,35637431,France,1972-05-28,1972,white-lodge-richmond-park,villa-windsor,FALSE,19.66198774,78,1387680,2.477443715,89.233375
61404,Q40026,61404,Sylvester_Stallone,Sylvester Stallone,ACTOR,0,M,TheSlyStallone,TRUE,107,31.82757909,New York City,40.71277778,-74.00611111,645042,United States,1946-07-06,1946,,,,,,,,new-york-city,,FALSE,17.4130798,79,2641496,2.847006829,89.20221
43373,Q43203,43373,Clint_Eastwood,Clint Eastwood,ACTOR,0,M,RealEastwood,TRUE,108,31.82638624,San Francisco,37.7775,-122.4163889,49728,United States,1930-05-31,1930,,,,,,,,san-francisco,,FALSE,14.69448169,95,3020273,3.060584344,89.198867
31752,Q34836,31752,Ulysses_S._Grant,Ulysses S. Grant,POLITICIAN,0,M,,FALSE,135,31.82376271,"Point Pleasant, Ohio",38.89444444,-84.23388889,1098871,United States,1822-04-27,1822,"Wilton, New York",43.18,-73.74416667,127129,United States,1885-07-23,1885,point-pleasant-ohio,wilton-new-york,FALSE,23.31109254,63,418216,2.889451739,89.191514
162276,Q5588,162276,Frida_Kahlo,Frida Kahlo,PAINTER,0,F,FridaKahlo,FALSE,166,31.80255878,Mexico City,19.43333333,-99.13333333,18987,Mexico,1907-07-06,1907,Mexico City,19.43333333,-99.13333333,18987,Mexico,1954-07-13,1954,mexico-city,mexico-city,FALSE,11.54116708,47,2728542,4.825223515,89.132086
42029,Q127318,42029,George_III_of_the_United_Kingdom,George III of the United Kingdom,POLITICIAN,0,M,,FALSE,92,31.79445094,Norfolk House,51.50722222,-0.13388889,2495839,United Kingdom,1738-06-04,1738,Windsor Castle,51.48333333,-0.60416667,4689517,United Kingdom,1820-01-29,1820,norfolk-house,windsor-castle,FALSE,18.48547608,82,955869,2.549574609,89.109362
19718837,Q41117,19718837,Kim_Il-sung,Kim Il-sung,POLITICIAN,0,M,,FALSE,139,31.79266997,Korea under Japanese rule,37.5775,126.9769444,341418,South Korea,1912-04-15,1912,Hyangsan County,40.0104,126.1837,8076385,North Korea,1994-07-08,1994,korea-under-japanese-rule,hyangsan-county,FALSE,19.07602319,82,973202,3.227083377,89.104371
31663669,Q43399,31663669,Andrew_the_Apostle,Andrew the Apostle,RELIGIOUS FIGURE,0,M,,FALSE,93,31.78962703,Bethsaida,32.91,35.63055556,1213367,,,-6,Patras,38.25,21.73333333,470691,Greece,1960-11-30,70,bethsaida,patras,FALSE,21.15734839,76,491856,2.633674303,89.095843
1715,Q334923,1715,Abu_Bakr,Abu Bakr,RELIGIOUS FIGURE,0,M,,FALSE,110,31.78416288,Mecca,21.4225,39.82333333,21021,Saudi Arabia,0573-01-01,573,Medina,24.47,39.61,36636,Saudi Arabia,0634-08-22,634,mecca,medina,FALSE,15.03895558,61,977586,3.720355732,89.080528
16125,Q40662,16125,John_the_Baptist,John the Baptist,RELIGIOUS FIGURE,0,M,,FALSE,112,31.77923052,Ein Kerem,31.76805556,35.16222222,2412627,Israel,,-20,Machaerus,31.56722222,35.62416667,2412890,Jordan,,31,ein-kerem,machaerus,FALSE,14.60317079,51,1104002,4.127158051,89.066705
30072,Q36303,30072,Thales_of_Miletus,Thales of Miletus,PHILOSOPHER,0,M,,FALSE,115,31.77819903,Miletus,37.53027778,27.27833333,70997,Türkiye,0623-01-01 BC,-623,Miletus,37.53027778,27.27833333,70997,Türkiye,0546-01-01 BC,-546,miletus,miletus,FALSE,16.8189523,77,714227,3.737908436,89.063814
13792,Q41155,13792,Heraclitus,Heraclitus,PHILOSOPHER,0,M,,FALSE,95,31.77441962,Ephesus,37.94111111,27.34194444,9843,Türkiye,,-535,Ionia,38.2,27.5,46401,Türkiye,,-470,ephesus,ionia,FALSE,21.09252107,65,466257,2.628873996,89.053221
7236,Q8413,7236,Constantine_the_Great,Constantine the Great,POLITICIAN,0,M,,FALSE,134,31.7571131,Niš,43.32083333,21.89583333,249039,Serbia,0272-02-27,272,Nicomedia,40.7625,29.9175,166592,Türkiye,0337-05-22,337,nis,nicomedia,FALSE,13.01273004,65,1138173,4.944371069,89.004717
8551,Q41370,8551,David,David,POLITICIAN,0,M,,FALSE,108,31.74235402,Bethlehem,31.70444444,35.20638889,4312,,,-1010,Jerusalem,31.78333333,35.21666667,16043,Israel,0970-01-01 BC,-970,bethlehem,jerusalem,FALSE,12.58599522,40,1593834,4.270039096,88.963352
12775,Q7302,12775,George_Frideric_Handel,George Frideric Handel,COMPOSER,0,M,,FALSE,135,31.73625807,Halle (Saale),51.48277778,11.96972222,186208,Germany,1685-02-23,1685,"Brook Street, London",51.5129,-0.1471,2599649,United Kingdom,1759-04-14,1759,halle-saale,brook-street-london,FALSE,17.65975488,74,619385,3.88858725,88.946267
4380457,Q162356,4380457,Lady_Jane_Grey,Lady Jane Grey,NOBLEMAN,0,F,,FALSE,77,31.72810527,Bradgate Park,52.6917,-1.2214,374808,United Kingdom,,1537,Tower of London,51.50805556,-0.07611111,31165,United Kingdom,1554-02-12,1554,bradgate-park,tower-of-london,FALSE,19.48386673,17,663007,2.156720151,88.923417
19763,Q11820,19763,Martin_Van_Buren,Martin Van Buren,POLITICIAN,0,M,,FALSE,130,31.71471349,"Kinderhook (village), New York",42.39361111,-73.705,259725,United States,1782-12-05,1782,"Kinderhook (village), New York",42.39361111,-73.705,259725,United States,1862-07-24,1862,kinderhook-village-new-york,kinderhook-village-new-york,FALSE,27.01531315,80,242995,2.654789924,88.885885
